ROW_ID,TILE_ID,BUILDING_ORIENTATION,RATIO_N,RATIO_E,RATIO_S,RATIO_W,UDI,SUN_HOURS,RADIATION,UDI_level,SUN_level,RAD_level,exposure_score,spatial_label,sun_h_day_estimated,sun_norm,radiation_norm,udi_norm,tile_light_index,cluster_0_score,cluster_1_score,cluster_2_score,cluster_3_score,bridge_cluster_0_probability,bridge_cluster_1_probability,bridge_cluster_2_probability,bridge_cluster_3_probability,plant_cluster_target,plant_cluster_target_label,bridge_top1_probability,bridge_top2_cluster,bridge_top3_cluster,bridge_margin,bridge_source_clusters
8047,TILE_047,0,0.2,0.2,0.2,0.0,30.88,519.0,175.908,4,1,2,2.7,medium_indirect,1.4219178082191781,0.15814030994834194,0.29546712147053245,0.3015696202531645,0.23428030616380993,0.0024865203196057775,0.8568747035338817,0.9984205558487775,0.7694000172538301,0.0008133141771758739,0.24208367216248527,0.621989016714601,0.13511399694573772,2,bridge_cluster_2,0.621989016714601,1,3,0.3799053445521158,cluster_3
8048,TILE_048,0,0.2,0.2,0.2,0.0,44.16,365.0,149.244,5,1,1,2.8000000000000003,medium_indirect,1.0,0.10681553074487585,0.24493841197650176,0.43605063291139234,0.2018943375157592,0.0013496623943747505,0.8954774591796533,0.9986445598384024,0.857141836418986,0.0006844070336030178,0.2655092071434211,0.5281763317733028,0.20563005404967302,2,bridge_cluster_2,0.5281763317733028,1,3,0.26266712462988173,cluster_3
8049,TILE_049,0,0.2,0.2,0.2,0.0,90.36,318.0,66.324,5,1,1,2.8000000000000003,medium_indirect,0.8712328767123287,0.09115147475420764,0.08780367633124882,0.9038987341772152,0.17091969140617694,0.00074087397932912,0.9301821434929347,0.9833021157743741,0.894085486004202,0.0006339678719368256,0.31122562426052536,0.44347936703121876,0.244661040836319,2,bridge_cluster_2,0.44347936703121876,1,3,0.1322537427706934,cluster_3
8050,TILE_050,0,0.2,0.2,0.2,0.0,76.14,129.0,71.641,5,1,1,2.8000000000000003,medium_indirect,0.35342465753424657,0.02816197300449925,0.0978794769755543,0.7598987341772152,0.13270852590874563,0.0003367797805962257,0.9661666955546138,0.8517789545791199,0.9364821455635292,0.0006983656164350142,0.43696521727124465,0.2038264013418894,0.35851001577043085,1,bridge_cluster_1,0.43696521727124465,3,2,0.07845520150081381,"cluster_1, cluster_4"
8051,TILE_051,0,0.2,0.2,0.2,0.0,71.64,161.0,81.592,5,1,1,2.8000000000000003,medium_indirect,0.4410958904109589,0.03882686218963506,0.11673678226264923,0.7143291139240507,0.14143655139593303,0.00040449775049608853,0.9588289249122404,0.8848230718210884,0.9273307882618593,0.0006930312460119581,0.412739229639666,0.2520036658347615,0.33456407327956045,1,bridge_cluster_1,0.412739229639666,3,2,0.07817515636010558,"cluster_1, cluster_4"
8052,TILE_052,0,0.2,0.2,0.2,0.0,58.58,276.0,95.936,5,1,1,2.8000000000000003,medium_indirect,0.7561643835616438,0.07715380769871688,0.14391889331059315,0.5820759493670886,0.15769031039089837,0.0005670983274312819,0.9437006862993014,0.9635997798031855,0.9093700586392524,0.000632595927225763,0.34023407848675274,0.3885005052116132,0.2706328203744083,2,bridge_cluster_2,0.3885005052116132,1,3,0.04826642672486048,cluster_3
8053,TILE_053,0,0.2,0.2,0.2,0.0,47.37,356.0,111.496,5,1,1,2.8000000000000003,medium_indirect,0.9753424657534246,0.10381603066155641,0.17340534394542353,0.46855696202531644,0.17160531477567262,0.0007542157199028688,0.929456084597341,0.988241838257709,0.8932812321933462,0.0006264835785234433,0.3060391625863617,0.4528758836772488,0.24045847015786603,2,bridge_cluster_2,0.4528758836772488,1,3,0.14683672109088708,cluster_3
8054,TILE_054,0,0.2,0.2,0.2,0.0,38.05,339.0,129.819,5,1,1,2.8000000000000003,medium_indirect,0.9287671232876712,0.09815030828195301,0.2081277240856547,0.3741772151898734,0.1752428360844108,0.0008082017374452775,0.9255660462563603,0.9886926521950063,0.8889983006956278,0.0006351180544898881,0.302205700200802,0.460333833649656,0.236825348095052,2,bridge_cluster_2,0.460333833649656,1,3,0.158128133448854,cluster_3
8055,TILE_055,0,0.2,0.2,0.2,0.0,36.9,404.0,149.975,5,1,1,2.8000000000000003,medium_indirect,1.106849315068493,0.11981336443926012,0.24632366875118433,0.3625316455696202,0.20101482949266203,0.0013334139563475425,0.8965052677385268,0.9984874743674576,0.8549076865051821,0.0006855445357468344,0.267808063972376,0.5285576714493981,0.20294872004247907,2,bridge_cluster_2,0.5285576714493981,1,3,0.26074960747702214,cluster_3
8056,TILE_056,0,0.2,0.2,0.2,0.0,32.44,581.0,167.894,5,1,2,3.1500000000000004,bright_indirect,1.5917808219178082,0.17880353274454258,0.28028046238393023,0.3173670886075949,0.23832450666857227,0.002724275457724465,0.8520248913166332,0.9975722967059043,0.7205116571400934,0.0008563861270771405,0.24640343793303668,0.6502040392311557,0.1025361367087304,2,bridge_cluster_2,0.6502040392311557,1,3,0.403800601298119,cluster_3
8057,TILE_057,0,0.2,0.2,0.2,0.0,32.05,500.0,177.532,5,1,2,3.1500000000000004,bright_indirect,1.36986301369863,0.15180803199466755,0.2985446276293348,0.3134177215189873,0.2340004689826998,0.0024631967303028624,0.8572105480286624,0.998472580752276,0.7808253199074167,0.0008039806956358489,0.23987924594499951,0.6151600880172018,0.14415668534216278,2,bridge_cluster_2,0.6151600880172018,1,3,0.37528084207220225,cluster_3
8058,TILE_058,0,0.2,0.2,0.2,0.0,45.89,351.0,148.713,5,1,1,2.8000000000000003,medium_indirect,0.9616438356164384,0.10214964172637894,0.24393215842334656,0.45356962025316455,0.20109377209269297,0.001328028035715089,0.896413087663911,0.9980770504319801,0.8581027487229024,0.0006836327747494136,0.2669067499575549,0.5256623561097968,0.20674726115789885,2,bridge_cluster_2,0.5256623561097968,1,3,0.2587556061522419,cluster_3
8059,TILE_059,0,0.2,0.2,0.2,0.0,90.3,286.0,65.806,5,1,1,2.8000000000000003,medium_indirect,0.7835616438356164,0.08048658556907182,0.08682205798749289,0.9032911392405064,0.1656180035245048,0.0006652599722990362,0.9357154209386771,0.971871254500746,0.900267799596738,0.0006404051920264658,0.3263640739110536,0.4153213009238798,0.25767421997304024,2,bridge_cluster_2,0.4153213009238798,1,3,0.08895722701282621,cluster_3
8060,TILE_060,0,0.2,0.2,0.2,0.0,81.15,189.0,74.298,5,1,1,2.8000000000000003,medium_indirect,0.5178082191780822,0.04815864022662889,0.10291453477354558,0.8106329113924052,0.14904621988931904,0.00047365709327379515,0.9519692041322507,0.9109265661447401,0.9190551685226744,0.0006854722409348041,0.38980880350972097,0.2964974994721558,0.3130082247771884,1,bridge_cluster_1,0.38980880350972097,3,2,0.07680057873253254,"cluster_1, cluster_4"
8061,TILE_061,0,0.2,0.2,0.2,0.0,71.81,171.0,86.178,5,1,1,2.8000000000000003,medium_indirect,0.4684931506849315,0.042159640059990004,0.12542732613227212,0.7160506329113925,0.1470191980776572,0.0004541110629163993,0.9538364368969331,0.8965870012903532,0.9212842583930902,0.0006975643212819347,0.40170645867083576,0.27425510558998617,0.32334087141789614,1,bridge_cluster_1,0.40170645867083576,3,2,0.07836558725293963,"cluster_1, cluster_4"
8062,TILE_062,0,0.2,0.2,0.2,0.0,57.67,327.0,99.44,5,1,1,2.8000000000000003,medium_indirect,0.8958904109589041,0.09415097483752707,0.1505590297517529,0.5728607594936709,0.1674055780145431,0.000691798746278668,0.9338661859525925,0.9831194706596307,0.8981909446226278,0.0006250181502922936,0.31456413813224454,0.43682961566185713,0.24798122805560613,2,bridge_cluster_2,0.43682961566185713,1,3,0.12226547752961259,cluster_3
8063,TILE_063,0,0.2,0.2,0.2,0.0,44.44,411.0,115.423,5,1,1,2.8000000000000003,medium_indirect,1.126027397260274,0.12214630894850859,0.1808470722001137,0.43888607594936707,0.18023562911181673,0.0009005929724517983,0.9201283720465845,0.9923228046252969,0.8785091470428342,0.0006454998791428021,0.29602826448836683,0.4790242177419812,0.2243020178905093,2,bridge_cluster_2,0.4790242177419812,1,3,0.18299595325361434,cluster_3
8064,TILE_064,0,0.2,0.2,0.2,0.0,38.22,299.0,133.083,5,1,1,2.8000000000000003,medium_indirect,0.8191780821917808,0.08481919680053325,0.2143130566609816,0.37589873417721514,0.1721993874754032,0.0007586337857975511,0.9288251057129769,0.9793333475777991,0.8925835620849629,0.0006448901800999505,0.3136992024367943,0.4392884176587364,0.24636748972436928,2,bridge_cluster_2,0.4392884176587364,1,3,0.1255892152219421,cluster_3
8065,TILE_065,0,0.2,0.2,0.2,0.0,35.53,356.0,146.011,5,1,1,2.8000000000000003,medium_indirect,0.9753424657534246,0.10381603066155641,0.23881182490051164,0.34865822784810124,0.18904835778774073,0.0010574044430858654,0.9102837459277542,0.9953307586024185,0.8725590463487293,0.0006579018366246598,0.28225457162740786,0.4975964884775449,0.21949103805842257,2,bridge_cluster_2,0.4975964884775449,1,3,0.21534191685013704,cluster_3
8066,TILE_066,0,0.2,0.2,0.2,0.0,34.25,438.0,160.635,5,1,2,3.1500000000000004,bright_indirect,1.2,0.1311448091984669,0.26652454045859386,0.33569620253164556,0.21252082759884192,0.0016577750733751976,0.8829365454177376,0.9998630161099262,0.8329678881820773,0.000720085367964906,0.25641732549914537,0.559093151902886,0.18376943723000372,2,bridge_cluster_2,0.559093151902886,1,3,0.30267582640374063,cluster_3
8067,TILE_067,0,0.2,0.2,0.2,0.0,35.45,371.0,160.03,5,1,2,3.1500000000000004,bright_indirect,1.0164383561643835,0.10881519746708881,0.2653780557134735,0.3478481012658228,0.20317177405783532,0.0013830585559347292,0.8939814957027186,0.9988574638933774,0.8555309281200039,0.0006873645313527078,0.26395159484695563,0.5310939068974676,0.20426713372422417,2,bridge_cluster_2,0.5310939068974676,1,3,0.267142312050512,cluster_3
8068,TILE_068,0,0.2,0.2,0.2,0.0,48.77,233.0,134.773,5,1,1,2.8000000000000003,medium_indirect,0.6383561643835617,0.06282286285619064,0.217515633882888,0.4827341772151899,0.1744257412541044,0.0007901591206581238,0.9264453143869765,0.953072321194651,0.8899626077468731,0.0007009295510766472,0.3355216462462953,0.40069472472674733,0.2630826994758806,2,bridge_cluster_2,0.40069472472674733,1,3,0.065173078480452,cluster_3
8069,TILE_069,0,0.2,0.2,0.2,0.0,89.62,272.0,64.974,5,1,1,2.8000000000000003,medium_indirect,0.7452054794520548,0.0758206965505749,0.08524540458593899,0.8964050632911393,0.16212025184054518,0.000619770299441274,0.9392831646936101,0.9647724829665628,0.9043067615696414,0.0006429818678241076,0.3356661981081446,0.3978384413554911,0.2658523786685402,2,bridge_cluster_2,0.3978384413554911,1,3,0.06217224324734655,cluster_3
8070,TILE_070,0,0.2,0.2,0.2,0.0,80.71,408.0,72.906,5,1,1,2.8000000000000003,medium_indirect,1.1178082191780823,0.1211464755874021,0.100276672351715,0.8061772151898734,0.18025813809159003,0.0009003909225940642,0.9201036141097299,0.9923319821809737,0.8790575392703082,0.0006449817410091364,0.2957422260045778,0.47866963904389326,0.2249431532105197,2,bridge_cluster_2,0.47866963904389326,1,3,0.18292741303931548,cluster_3
8071,TILE_071,0,0.2,0.2,0.2,0.0,71.56,422.0,87.839,5,1,1,2.8000000000000003,medium_indirect,1.1561643835616437,0.125812364605899,0.12857494788705703,0.7135189873417722,0.18582618935600748,0.0010045955747746184,0.9139169447170542,0.9944382189102995,0.8694081078452204,0.0006580616845668114,0.2893467283632072,0.49493884809171657,0.2150563618605094,2,bridge_cluster_2,0.49493884809171657,1,3,0.20559211972850938,cluster_3
8072,TILE_072,0,0.2,0.2,0.2,0.0,61.56,549.0,108.654,5,1,1,2.8000000000000003,medium_indirect,1.5041095890410958,0.16813864355940678,0.1680197081675194,0.612253164556962,0.212496574732813,0.0017153724674108188,0.8829653837989753,0.9998616697632734,0.7750300588136864,0.0007653941380505432,0.27249920886446305,0.5940385902152426,0.13269680678224388,2,bridge_cluster_2,0.5940385902152426,1,3,0.3215393813507796,cluster_3
8073,TILE_073,0,0.2,0.2,0.2,0.0,46.05,533.0,128.289,5,1,1,2.8000000000000003,medium_indirect,1.4602739726027398,0.16280619896683887,0.2052283494409702,0.4551898734177215,0.21113453412528624,0.0016614357636752766,0.884583603336381,0.9997755000397516,0.7876668231012373,0.0007543486114769557,0.2715773820252985,0.5853401278798059,0.14232814148341857,2,bridge_cluster_2,0.5853401278798059,1,3,0.3137627458545074,cluster_3
8074,TILE_074,0,0.2,0.2,0.2,0.0,38.3,391.0,147.121,5,1,1,2.8000000000000003,medium_indirect,1.0712328767123287,0.1154807532077987,0.24091529277998863,0.3767088607594936,0.19804910677045368,0.0012591602333779884,0.8999572784492436,0.9978948163685908,0.8602942504209454,0.0006773677914668449,0.27090816829925596,0.5204515606181642,0.20796290329111286,2,bridge_cluster_2,0.5204515606181642,1,3,0.24954339231890826,cluster_3
8075,TILE_075,0,0.2,0.2,0.2,0.0,36.58,445.0,155.53,5,1,1,2.8000000000000003,medium_indirect,1.2191780821917808,0.1334777537077154,0.2568504832291074,0.3592911392405063,0.21157682054562088,0.0016313794883656698,0.8840584244180086,0.9998057558149915,0.8318167760954477,0.0007197379872637391,0.25826312418982517,0.5587084620963808,0.18230867572653037,2,bridge_cluster_2,0.5587084620963808,1,3,0.30044533790655564,cluster_3
8076,TILE_076,0,0.2,0.2,0.2,0.0,38.33,514.0,157.309,5,1,1,2.8000000000000003,medium_indirect,1.4082191780821918,0.15647392101316449,0.2602217168845935,0.3770126582278481,0.2252143028767759,0.002118111461261389,0.8677594032311886,0.999664059216289,0.7829928678513294,0.0007829668131701679,0.2512069187581319,0.6052498513854441,0.14276026304325384,2,bridge_cluster_2,0.6052498513854441,1,3,0.3540429326273122,cluster_3
8077,TILE_077,0,0.2,0.2,0.2,0.0,41.67,516.0,145.353,5,1,1,2.8000000000000003,medium_indirect,1.4136986301369863,0.15714047658723546,0.23756490430168656,0.4108354430379747,0.21870096570381237,0.0018884095720438328,0.8755646423529251,0.999991475345349,0.7894659118708302,0.0007656634289431431,0.2591729566015217,0.5940763490667921,0.14598503090274306,2,bridge_cluster_2,0.5940763490667921,1,3,0.3349033924652704,cluster_3
8078,TILE_078,0,0.2,0.2,0.2,0.0,58.27,405.0,111.709,5,1,1,2.8000000000000003,medium_indirect,1.1095890410958904,0.12014664222629562,0.1738089823763502,0.5789367088607595,0.19017370195726657,0.001087411827803228,0.9090063934539334,0.9958531384082759,0.8677502243323398,0.0006630610314501245,0.2819994078962441,0.5031474513471619,0.21419007972514384,2,bridge_cluster_2,0.5031474513471619,1,3,0.22114804345091776,cluster_3
8079,TILE_079,0,0.2,0.2,0.2,0.0,89.78,387.0,59.473,5,1,1,2.8000000000000003,medium_indirect,1.0602739726027397,0.11414764205965672,0.07482092097782832,0.8980253164556963,0.1748383850124379,0.0008074495030772973,0.926001659195776,0.9899701284185449,0.8884271014596801,0.0006326374815830294,0.3019023673354711,0.4624600337119653,0.23500496147098043,2,bridge_cluster_2,0.4624600337119653,1,3,0.1605576663764942,cluster_3
8080,TILE_080,0,0.2,0.2,0.2,0.0,92.16,318.0,59.622,5,1,1,2.8000000000000003,medium_indirect,0.8712328767123287,0.09115147475420764,0.07510327837786622,0.922126582278481,0.16702729713728134,0.000685989336352519,0.9342589388471374,0.9812662302316295,0.8986311203441801,0.0006273844882287588,0.31659519041804496,0.4331161334151604,0.24966129167856585,2,bridge_cluster_2,0.4331161334151604,1,3,0.11652094299711546,cluster_3
8081,TILE_081,0,0.2,0.2,0.2,0.0,86.0,420.0,73.944,5,1,1,2.8000000000000003,medium_indirect,1.1506849315068493,0.12514580903182804,0.10224369907144211,0.859746835443038,0.18829996219077538,0.001052453673151731,0.9111308595586958,0.9952682144962666,0.8669289271139256,0.0006623140813652841,0.28576619605106895,0.5007413397040162,0.2128301501635496,2,bridge_cluster_2,0.5007413397040162,1,3,0.2149751436529473,cluster_3
8082,TILE_082,0,0.2,0.2,0.2,0.0,71.64,655.0,101.223,5,2,1,3.0,medium_indirect,1.7945205479452055,0.20346608898516913,0.1539378434716695,0.7143291139240507,0.23226468099798248,0.0025927905342609824,0.8592942385159419,0.9987759322573591,0.6621579649073464,0.0008691710298639915,0.26273019359458993,0.665810825243354,0.07058981013219226,2,bridge_cluster_2,0.665810825243354,1,3,0.40308063164876407,cluster_3
8083,TILE_083,0,0.2,0.2,0.2,0.0,57.07,742.0,128.536,5,2,1,3.0,medium_indirect,2.032876712328767,0.23246125645725713,0.20569641841955655,0.5667848101265822,0.2538494347072244,0.004017019657150896,0.8332336015696175,0.9926653911572594,0.5513869199599941,0.0009807668074760527,0.24682756845375622,0.7144897036256457,0.03770196111312223,2,bridge_cluster_2,0.7144897036256457,1,3,0.4676621351718895,cluster_3
8084,TILE_084,0,0.2,0.2,0.2,0.0,47.73,717.0,146.957,5,2,1,3.0,medium_indirect,1.9643835616438357,0.22412931178136977,0.24060451013833614,0.4722025316455696,0.2563504730284246,0.0040383001971309096,0.8306008136173327,0.9916348788525531,0.5740206057376331,0.0009839025473925489,0.24327398831614402,0.7117656877414062,0.0439764213950572,2,bridge_cluster_2,0.7117656877414062,1,3,0.46849169942526225,cluster_3
8085,TILE_085,0,0.2,0.2,0.2,0.0,44.68,735.0,151.22,5,2,1,3.0,medium_indirect,2.0136986301369864,0.23012831194800867,0.2486829638051923,0.44131645569620254,0.2595967196585607,0.004331659654971158,0.8267417286622599,0.9902003663259517,0.5522729951027204,0.0010048061638388936,0.24165919403855213,0.7185625050773838,0.03877349472022526,2,bridge_cluster_2,0.7185625050773838,1,3,0.4769033110388317,cluster_3
8086,TILE_086,0,0.2,0.2,0.2,0.0,48.33,674.0,138.052,5,2,1,3.0,medium_indirect,1.8465753424657534,0.20979836693884352,0.22372939169982942,0.4782784810126582,0.24291533948866867,0.0031330789035358235,0.8465325010305916,0.9963921090210551,0.6316762469078246,0.0009133186859669644,0.25264678549974445,0.686122691138986,0.0603172046753024,2,bridge_cluster_2,0.686122691138986,1,3,0.4334759056392416,cluster_3
8087,TILE_087,0,0.2,0.2,0.2,0.0,61.51,521.0,114.023,5,1,1,2.8000000000000003,medium_indirect,1.4273972602739726,0.15880686552241294,0.178194049649422,0.611746835443038,0.21282509537162955,0.001703660372875099,0.8825746806324927,0.9998793477595271,0.7933729592564374,0.0007528210325265642,0.2673465391671252,0.5843948284702215,0.14750581133012675,2,bridge_cluster_2,0.5843948284702215,1,3,0.3170482893030963,cluster_3
8088,TILE_088,0,0.2,0.2,0.2,0.0,89.37,323.0,75.315,5,1,1,2.8000000000000003,medium_indirect,0.8849315068493151,0.0928178636893851,0.10484176615501231,0.8938734177215191,0.17833417520213074,0.0008571727249977729,0.9222120873388695,0.9877145486945993,0.8853394432844959,0.0006452499120166062,0.3001398463941001,0.46448608292352284,0.2347288207703606,2,bridge_cluster_2,0.46448608292352284,1,3,0.16434623652942276,cluster_3
8089,TILE_089,0,0.2,0.2,0.2,0.0,96.36,176.0,41.316,5,1,1,2.8000000000000003,medium_indirect,0.4821917808219178,0.04382602899516747,0.04041311351146485,0.9646582278481013,0.13437343691279469,0.0003491891443363635,0.964812877613144,0.8903724651443332,0.9347670485562907,0.0006640236885987787,0.4117105148732408,0.2506483728896618,0.33697708854849867,1,bridge_cluster_1,0.4117105148732408,3,2,0.07473342632474211,"cluster_1, cluster_4"
8090,TILE_090,0,0.2,0.2,0.2,0.0,97.605,158.0,35.226,5,1,1,2.8000000000000003,medium_indirect,0.4328767123287671,0.03782702882852858,0.028872465415956033,0.9772658227848102,0.1277413546884991,0.0003034368076096343,0.9700716823680005,0.8711193651995125,0.9415069809872975,0.000663831868678979,0.42640741636639784,0.22045931187662596,0.35246943988829726,1,bridge_cluster_1,0.42640741636639784,3,2,0.07393797647810058,"cluster_1, cluster_4"
8091,TILE_091,0,0.2,0.2,0.2,0.0,97.42,174.0,41.747,5,1,1,2.8000000000000003,medium_indirect,0.4767123287671233,0.04315947342109648,0.04122986545385636,0.9753924050632912,0.13551444300005788,0.00035761947232731663,0.9638723422768344,0.8898571615036535,0.9335830551780044,0.0006681248016515665,0.41164082752870096,0.2513173926350374,0.33637365503461003,1,bridge_cluster_1,0.41164082752870096,3,2,0.07526717249409093,"cluster_1, cluster_4"
8092,TILE_092,0,0.2,0.2,0.2,0.0,94.3,275.0,47.619,5,1,1,2.8000000000000003,medium_indirect,0.7534246575342466,0.07682052991168138,0.05235740003790032,0.9437974683544305,0.15250981531275482,0.0005105832998967804,0.9487142537287929,0.9598219202308605,0.9152078929118383,0.0006244633220537228,0.34740634573987367,0.37410863757427065,0.277860553363802,2,bridge_cluster_2,0.37410863757427065,1,3,0.026702291834396985,cluster_3
8093,TILE_093,0,0.2,0.2,0.2,0.0,94.05,304.0,56.576,5,1,1,2.8000000000000003,medium_indirect,0.8328767123287671,0.08648558573571072,0.06933105931400416,0.9412658227848102,0.16424407255085272,0.0006482070509669788,0.9371249723740265,0.9764721610793183,0.9018583717150286,0.0006285381805969585,0.3233773577182479,0.4203696834502485,0.2556244206509067,2,bridge_cluster_2,0.4203696834502485,1,3,0.09699232573200062,cluster_3
8094,TILE_094,0,0.2,0.2,0.2,0.0,92.99,247.0,63.553,5,1,1,2.8000000000000003,medium_indirect,0.6767123287671233,0.06748875187468756,0.08255258669698692,0.9305316455696203,0.16057176691421554,0.0005999681543695971,0.9408404656892375,0.9528310877399576,0.9060835804607212,0.0006585527215639738,0.3474286380134478,0.3763414210259841,0.27557138823900407,2,bridge_cluster_2,0.3763414210259841,1,3,0.028912783012536303,cluster_3
8095,TILE_095,0,0.2,0.2,0.2,0.0,93.32,227.0,65.474,5,1,1,2.8000000000000003,medium_indirect,0.6219178082191781,0.06082319613397767,0.08619291263975745,0.933873417721519,0.15954459072033272,0.0005871803924805291,0.9418657570766524,0.9416961292832604,0.9072581737225716,0.0006735683630000748,0.35781808937743703,0.357413678798536,0.2840946634610269,1,bridge_cluster_1,0.35781808937743703,2,3,0.0004044105789010044,"cluster_1, cluster_4"
8096,TILE_096,0,0.2,0.2,0.2,0.0,94.44,148.0,59.14,5,1,1,2.8000000000000003,medium_indirect,0.4054794520547945,0.034494250958173635,0.07418988061398522,0.9452151898734178,0.14342937819481327,0.0004214523023353123,0.9570725663122073,0.8761178181044292,0.9251885532867508,0.0007099767978514385,0.41786194582887787,0.2435817909996025,0.33784628637366826,1,bridge_cluster_1,0.41786194582887787,3,2,0.08001565945520961,"cluster_1, cluster_4"
8097,TILE_097,0,0.2,0.2,0.2,0.0,97.81,131.0,48.5,5,1,1,2.8000000000000003,medium_indirect,0.3589041095890411,0.02882852857857024,0.054026909228728444,0.9793417721518988,0.1352191242284743,0.00035504149079518184,0.9641167599155418,0.8555743934320461,0.9338901614641577,0.0007032677156806629,0.4340069214689937,0.21049138070233486,0.35479843011299084,1,bridge_cluster_1,0.4340069214689937,3,2,0.07920849135600289,"cluster_1, cluster_4"
8098,TILE_098,0,0.2,0.2,0.2,0.0,99.23,69.0,35.56,5,1,1,2.8000000000000003,medium_indirect,0.18904109589041096,0.008165305782369604,0.02950540079590677,0.9937215189873418,0.11632396985895856,0.00023725045090642618,0.9782474343597971,0.7824134497786315,0.9524868386285312,0.0006968235422453727,0.47288149828751,0.1281606977579946,0.3982609804122502,1,bridge_cluster_1,0.47288149828751,3,2,0.0746205178752598,"cluster_1, cluster_4"
8099,TILE_099,0,0.2,0.2,0.2,0.0,99.685,44.5,20.231,5,1,1,2.8000000000000003,medium_indirect,0.12191780821917808,0.0,0.0004566988819405025,0.9983291139240507,0.1000384258892783,0.00016615693508125655,0.9878244543933492,0.7421168920835821,0.9665743121333084,0.0006695766341671197,0.48457828348324616,0.09418195273723291,0.4205701871453538,1,bridge_cluster_1,0.48457828348324616,3,2,0.06400809633789234,"cluster_1, cluster_4"
8100,TILE_000,0,0.5,0.2,0.2,0.0,93.55,319.5,55.251,5,1,1,2.8000000000000003,medium_indirect,0.8753424657534247,0.09165139143476088,0.06682016297138524,0.9362025316455697,0.16493245264732273,0.0006581383302468126,0.9364200409447869,0.9804071378420811,0.9010620840828962,0.0006234030427044976,0.3192104659998532,0.4279892018353409,0.2521769291221014,2,bridge_cluster_2,0.4279892018353409,1,3,0.1087787358354877,cluster_3
8101,TILE_001,0,0.5,0.2,0.2,0.0,76.85,543.0,90.79,5,1,1,2.8000000000000003,medium_indirect,1.4876712328767123,0.1661389768371938,0.13416714042069358,0.7670886075949367,0.21184661352554301,0.001690604521528988,0.883737926386934,0.9998231377076808,0.7800275282815625,0.0007608927675326496,0.27234036831643954,0.5904907949308847,0.13640794398514308,2,bridge_cluster_2,0.5904907949308847,1,3,0.3181504266144452,cluster_3
8102,TILE_002,0,0.5,0.2,0.2,0.0,58.27,775.0,123.445,5,2,1,3.0,medium_indirect,2.1232876712328768,0.24345942342942842,0.19604889141557702,0.5789367088607595,0.2556724125663284,0.004346647753245188,0.8270218458429501,0.9919207183236636,0.5158204974302064,0.001004529471696068,0.24202004785659004,0.7265783925880601,0.030397030083653683,2,bridge_cluster_2,0.7265783925880601,1,3,0.4845583447314701,cluster_3
8103,TILE_003,0,0.5,0.2,0.2,0.0,47.26,866.0,136.349,5,2,1,3.0,medium_indirect,2.372602739726027,0.2737877020496584,0.22050217926852375,0.4674430379746835,0.2691747503906503,0.006312627919211807,0.7768095607228875,0.9853431563403009,0.4118282404137301,0.0011503091081909523,0.19571840454778996,0.7859560583527856,0.017175227991233513,2,bridge_cluster_2,0.7859560583527856,1,3,0.5902376538049956,cluster_3
8104,TILE_004,0,0.5,0.2,0.2,0.0,45.95,836.0,141.075,5,2,1,3.0,medium_indirect,2.2904109589041095,0.2637893684385936,0.2294580253932158,0.4541772151898734,0.26737904874330154,0.005740190427807791,0.7938536029358871,0.9863236724441395,0.44244221601066885,0.0011097601381101251,0.21234946066175706,0.7661416801146337,0.020399099085499004,2,bridge_cluster_2,0.7661416801146337,1,3,0.5537922194528766,cluster_3
8105,TILE_005,0,0.5,0.2,0.2,0.0,46.55,814.0,142.951,5,2,1,3.0,medium_indirect,2.23013698630137,0.2564572571238127,0.23301307561114268,0.46025316455696197,0.2662869661864261,0.005401450798677763,0.8039037210680076,0.9869043889343674,0.46524647213902026,0.0010844468495136395,0.22238686699197147,0.7532694218749304,0.02325926428358436,2,bridge_cluster_2,0.7532694218749304,1,3,0.530882554882959,cluster_3
8106,TILE_006,0,0.5,0.2,0.2,0.0,47.51,748.0,139.232,5,2,1,3.0,medium_indirect,2.0493150684931507,0.2344609231794701,0.225965510706841,0.4699746835443038,0.2541893636032704,0.004072572503786643,0.8324426735601542,0.9925291726977092,0.5449071018136311,0.0009846158891749048,0.24640183189806125,0.7163773074438294,0.03623624476893431,2,bridge_cluster_2,0.7163773074438294,1,3,0.4699754755457682,cluster_3
8107,TILE_007,0,0.5,0.2,0.2,0.0,54.96,638.0,125.139,5,2,1,3.0,medium_indirect,1.747945205479452,0.19780036660556574,0.19925904870191394,0.5454177215189874,0.2332185090402646,0.0025928255091962602,0.858149139392998,0.9986133659594931,0.6769841033439197,0.0008651789673771314,0.2595345578062205,0.6620347464117043,0.07756551681469803,2,bridge_cluster_2,0.6620347464117043,1,3,0.40250018860548387,cluster_3
8108,TILE_008,0,0.5,0.2,0.2,0.0,84.55,416.0,83.623,5,1,1,2.8000000000000003,medium_indirect,1.1397260273972603,0.12381269788368605,0.12058555997725981,0.8450632911392405,0.1944855451513497,0.0011819974609120975,0.9040745514916035,0.9970547960185562,0.8604217516501022,0.0006737791882312215,0.27711452208914833,0.5150681153519195,0.20714358337070074,2,bridge_cluster_2,0.5150681153519195,1,3,0.2379535932627712,cluster_3
