TILE_ID,BUILDING_ORIENTATION,RATIO_N,RATIO_E,RATIO_S,RATIO_W,UDI,SUN_HOURS,RADIATION
TILE_040,270,0.5,0.5,0.2,0,35.1,402,139.28
TILE_041,270,0.5,0.5,0.2,0,26.47,526,156.81
TILE_042,270,0.5,0.5,0.2,0,18.55,627,176.191
TILE_043,270,0.5,0.5,0.2,0,15.12,690,205.626
TILE_044,270,0.5,0.5,0.2,0,13.29,869,235.504
TILE_045,270,0.5,0.5,0.2,0,8.63,1095,267.161
TILE_046,270,0.5,0.5,0.2,0,6.08,1070,303.322
TILE_047,270,0.5,0.5,0.2,0,4.74,1073,327.885
TILE_048,270,0.5,0.5,0.2,0,7.12,810,318.213
TILE_049,270,0.5,0.5,0.2,0,34.58,437,160.481
TILE_050,270,0.5,0.5,0.2,0,39.53,412,133.654
TILE_051,270,0.5,0.5,0.2,0,28.36,542,148.343
TILE_052,270,0.5,0.5,0.2,0,20.71,636,169.753
TILE_053,270,0.5,0.5,0.2,0,15.78,645,195.826
TILE_054,270,0.5,0.5,0.2,0,14.33,836,226.117
TILE_055,270,0.5,0.5,0.2,0,11.73,1047,260.051
TILE_056,270,0.5,0.5,0.2,0,7.29,1070,292.389
TILE_057,270,0.5,0.5,0.2,0,5.51,1073,322.449
TILE_058,270,0.5,0.5,0.2,0,8.52,810,311.335
TILE_059,270,0.5,0.5,0.2,0,36.55,437,153.03
TILE_060,270,0.5,0.5,0.2,0,42.47,453,128.132
TILE_061,270,0.5,0.5,0.2,0,32.03,512,144.357
TILE_062,270,0.5,0.5,0.2,0,24.49,522,164.881
TILE_063,270,0.5,0.5,0.2,0,16.47,528,191.01
TILE_064,270,0.5,0.5,0.2,0,14.9,662,221.399
TILE_065,270,0.5,0.5,0.2,0,12.88,876,247.932
TILE_066,270,0.5,0.5,0.2,0,9.86,977,279.383
TILE_067,270,0.5,0.5,0.2,0,8.19,999,308.237
TILE_068,270,0.5,0.5,0.2,0,11.53,798,299.81
TILE_069,270,0.5,0.5,0.2,0,39.1,466,150.715
TILE_070,270,0.5,0.5,0.2,0,51.45,584,122.754
TILE_071,270,0.5,0.5,0.2,0,37.97,700,142.541
TILE_072,270,0.5,0.5,0.2,0,28.25,676,166.178
TILE_073,270,0.5,0.5,0.2,0,20.63,632,195.76
TILE_074,270,0.5,0.5,0.2,0,16.11,698,223.61
TILE_075,270,0.5,0.5,0.2,0,14.79,846,242.808
TILE_076,270,0.5,0.5,0.2,0,12.99,901,263.998
TILE_077,270,0.5,0.5,0.2,0,13.34,997,280.982
TILE_078,270,0.5,0.5,0.2,0,17.26,886,273.022
TILE_079,270,0.5,0.5,0.2,0,41.32,583,142.146
TILE_080,270,0.5,0.5,0.2,0,67.21,468,104.152
TILE_081,270,0.5,0.5,0.2,0,51.29,659,121.492
TILE_082,270,0.5,0.5,0.2,0,37.84,774,154.043
TILE_083,270,0.5,0.5,0.2,0,28.16,843,188.75
TILE_084,270,0.5,0.5,0.2,0,21.45,972,214.976
TILE_085,270,0.5,0.5,0.2,0,17.95,1078,233.844
TILE_086,270,0.5,0.5,0.2,0,17.73,1017,233.16
TILE_087,270,0.5,0.5,0.2,0,19.59,912,224.01
TILE_088,270,0.5,0.5,0.2,0,27.32,626,194.32
TILE_089,270,0.5,0.5,0.2,0,68.11,352,99.466
TILE_090,270,0.5,0.5,0.2,0,83.685,282.5,74.994
TILE_091,270,0.5,0.5,0.2,0,79.59,384,85.454
TILE_092,270,0.5,0.5,0.2,0,69.64,397,95.797
TILE_093,270,0.5,0.5,0.2,0,55.84,421,111.554
TILE_094,270,0.5,0.5,0.2,0,46.14,485,126.81
TILE_095,270,0.5,0.5,0.2,0,42.82,541,138.713
TILE_096,270,0.5,0.5,0.2,0,40.22,474,140.159
TILE_097,270,0.5,0.5,0.2,0,44.47,406,131.482
TILE_098,270,0.5,0.5,0.2,0,64.71,160,103.029
TILE_099,270,0.5,0.5,0.2,0,98.16,100,48.623
TILE_000,270,0.8,0.5,0.2,0,29.25,1131.5,192.394
TILE_001,270,0.8,0.5,0.2,0,12.27,1526,295.901
TILE_002,270,0.8,0.5,0.2,0,7.42,1832,318.499
TILE_003,270,0.8,0.5,0.2,0,6.6,1841,330.798
TILE_004,270,0.8,0.5,0.2,0,6,1909,340.351
TILE_005,270,0.8,0.5,0.2,0,5.4,1966,350.178
TILE_006,270,0.8,0.5,0.2,0,5.15,1897,354.273
TILE_007,270,0.8,0.5,0.2,0,5.95,1794,346.466
TILE_008,270,0.8,0.5,0.2,0,13.53,1391,305.385
TILE_009,270,0.8,0.5,0.2,0,44.205,848,157.522
TILE_010,270,0.8,0.5,0.2,0,17.23,1097,229.306
TILE_011,270,0.8,0.5,0.2,0,10.25,1228,285.355
TILE_012,270,0.8,0.5,0.2,0,4.68,1351,327.703
TILE_013,270,0.8,0.5,0.2,0,3.45,1436,356.134
TILE_014,270,0.8,0.5,0.2,0,2.88,1669,379.189
TILE_015,270,0.8,0.5,0.2,0,1.92,1773,392.87
TILE_016,270,0.8,0.5,0.2,0,1.81,1616,400.123
TILE_017,270,0.8,0.5,0.2,0,1.89,1494,394.067
TILE_018,270,0.8,0.5,0.2,0,5.37,1329,346.085
TILE_019,270,0.8,0.5,0.2,0,22,1048,215.041
TILE_020,270,0.8,0.5,0.2,0,17.18,972,213.092
TILE_021,270,0.8,0.5,0.2,0,13.84,1051,249.885
TILE_022,270,0.8,0.5,0.2,0,6.63,1066,281.986
TILE_023,270,0.8,0.5,0.2,0,4.55,1022,311.943
TILE_024,270,0.8,0.5,0.2,0,3.37,1039,336.048
TILE_025,270,0.8,0.5,0.2,0,2.85,1189,361.327
TILE_026,270,0.8,0.5,0.2,0,2,1292,377.772
TILE_027,270,0.8,0.5,0.2,0,1.89,1332,390.188
TILE_028,270,0.8,0.5,0.2,0,3.37,1276,371.977
TILE_029,270,0.8,0.5,0.2,0,18.08,934,231.798
TILE_030,270,0.8,0.5,0.2,0,18.08,683,191.03
TILE_031,270,0.8,0.5,0.2,0,14.85,675,213.148
TILE_032,270,0.8,0.5,0.2,0,11.7,662,238.274
TILE_033,270,0.8,0.5,0.2,0,6.16,596,269.42
TILE_034,270,0.8,0.5,0.2,0,4.47,686,295.115
TILE_035,270,0.8,0.5,0.2,0,3.53,939,324.244
TILE_036,270,0.8,0.5,0.2,0,2.9,1063,354.797
TILE_037,270,0.8,0.5,0.2,0,2.49,1096,382.333
TILE_038,270,0.8,0.5,0.2,0,3.45,983,368.329
TILE_039,270,0.8,0.5,0.2,0,18.77,684,213.014
TILE_040,270,0.8,0.5,0.2,0,20.25,432,167.438
TILE_041,270,0.8,0.5,0.2,0,15.81,526,187.744
TILE_042,270,0.8,0.5,0.2,0,14.38,627,210.972
TILE_043,270,0.8,0.5,0.2,0,10.03,690,237.476
TILE_044,270,0.8,0.5,0.2,0,6,869,267.376
TILE_045,270,0.8,0.5,0.2,0,4.16,1095,300.208
TILE_046,270,0.8,0.5,0.2,0,3.4,1070,332.751
TILE_047,270,0.8,0.5,0.2,0,3.01,1073,361.114
TILE_048,270,0.8,0.5,0.2,0,3.62,810,350.301
TILE_049,270,0.8,0.5,0.2,0,20.38,477,192.686
TILE_050,270,0.8,0.5,0.2,0,25.86,412,157.459
TILE_051,270,0.8,0.5,0.2,0,18.71,542,172.668
TILE_052,270,0.8,0.5,0.2,0,15.04,636,194.788
TILE_053,270,0.8,0.5,0.2,0,13.67,645,221.561
TILE_054,270,0.8,0.5,0.2,0,8.49,836,252.058
TILE_055,270,0.8,0.5,0.2,0,5.56,1047,284.407
TILE_056,270,0.8,0.5,0.2,0,4.11,1070,318.219
TILE_057,270,0.8,0.5,0.2,0,3.34,1073,344.672
TILE_058,270,0.8,0.5,0.2,0,4.38,810,335.724
TILE_059,270,0.8,0.5,0.2,0,24.79,437,176.915
TILE_060,270,0.8,0.5,0.2,0,29.7,453,147.459
TILE_061,270,0.8,0.5,0.2,0,21.12,512,164.26
TILE_062,270,0.8,0.5,0.2,0,16.08,522,187.183
TILE_063,270,0.8,0.5,0.2,0,14.58,528,213.606
TILE_064,270,0.8,0.5,0.2,0,12.11,662,239.839
TILE_065,270,0.8,0.5,0.2,0,7.18,876,268.089
TILE_066,270,0.8,0.5,0.2,0,5.01,977,299.699
TILE_067,270,0.8,0.5,0.2,0,3.95,999,328.764
TILE_068,270,0.8,0.5,0.2,0,5.97,798,319.873
TILE_069,270,0.8,0.5,0.2,0,29.86,466,168.804
TILE_070,270,0.8,0.5,0.2,0,37.45,584,139.572
TILE_071,270,0.8,0.5,0.2,0,29.01,700,158.555
TILE_072,270,0.8,0.5,0.2,0,19.92,676,185.968
TILE_073,270,0.8,0.5,0.2,0,15.51,632,213.836
TILE_074,270,0.8,0.5,0.2,0,13.86,698,238.336
TILE_075,270,0.8,0.5,0.2,0,10.66,846,262.599
TILE_076,270,0.8,0.5,0.2,0,7.62,901,281.611
TILE_077,270,0.8,0.5,0.2,0,7.1,997,297.54
TILE_078,270,0.8,0.5,0.2,0,11.12,886,289.9
TILE_079,270,0.8,0.5,0.2,0,36.05,583,158.289
TILE_080,270,0.8,0.5,0.2,0,52.66,468,117.27
TILE_081,270,0.8,0.5,0.2,0,39.07,659,137.12
TILE_082,270,0.8,0.5,0.2,0,30.05,774,171.03
TILE_083,270,0.8,0.5,0.2,0,21.18,843,204.13
TILE_084,270,0.8,0.5,0.2,0,17.12,972,233.645
TILE_085,270,0.8,0.5,0.2,0,16.58,1078,250.385
TILE_086,270,0.8,0.5,0.2,0,15.53,1017,252.075
TILE_087,270,0.8,0.5,0.2,0,16.16,912,242.008
TILE_088,270,0.8,0.5,0.2,0,23.95,626,209.279
TILE_089,270,0.8,0.5,0.2,0,48.66,352,115.187
TILE_090,270,0.8,0.5,0.2,0,76.22,282.5,87.638
TILE_091,270,0.8,0.5,0.2,0,65.59,384,98.974
TILE_092,270,0.8,0.5,0.2,0,52.49,397,113.378
TILE_093,270,0.8,0.5,0.2,0,42.55,421,127.331
TILE_094,270,0.8,0.5,0.2,0,35.42,485,142.13
TILE_095,270,0.8,0.5,0.2,0,29.29,541,151.218
TILE_096,270,0.8,0.5,0.2,0,29.64,474,154.558
TILE_097,270,0.8,0.5,0.2,0,32.85,406,147.499
TILE_098,270,0.8,0.5,0.2,0,45.51,160,118.417
TILE_099,270,0.8,0.5,0.2,0,92.825,100,63.233
TILE_000,270,0.2,0.8,0.2,0,80.575,524.5,83.076
TILE_001,270,0.2,0.8,0.2,0,74.36,590,93.21
TILE_002,270,0.2,0.8,0.2,0,65.42,621,109.274
TILE_003,270,0.2,0.8,0.2,0,52.68,705,130.239
TILE_004,270,0.2,0.8,0.2,0,43.26,766,149.936
TILE_005,270,0.2,0.8,0.2,0,35.12,811,166.752
TILE_006,270,0.2,0.8,0.2,0,29.51,865,185.669
TILE_007,270,0.2,0.8,0.2,0,27.92,877,198.444
TILE_008,270,0.2,0.8,0.2,0,27.53,840,203.791
TILE_009,270,0.2,0.8,0.2,0,53.205,546,140.378
TILE_010,270,0.2,0.8,0.2,0,64.14,760,114.571
TILE_011,270,0.2,0.8,0.2,0,52.63,921,132.208
TILE_012,270,0.2,0.8,0.2,0,39.64,1002,167.722
TILE_013,270,0.2,0.8,0.2,0,27.78,1130,205.138
TILE_014,270,0.2,0.8,0.2,0,19.78,1234,240.175
TILE_015,270,0.2,0.8,0.2,0,16.22,1320,264.19
TILE_016,270,0.2,0.8,0.2,0,14.6,1408,284.099
TILE_017,270,0.2,0.8,0.2,0,13.21,1513,299.365
TILE_018,270,0.2,0.8,0.2,0,11.73,1694,327.526
TILE_019,270,0.2,0.8,0.2,0,19.81,1245,284.015
TILE_020,270,0.2,0.8,0.2,0,52.27,874,131.32
TILE_021,270,0.2,0.8,0.2,0,41.59,896,149.354
TILE_022,270,0.2,0.8,0.2,0,28.38,845,176.926
TILE_023,270,0.2,0.8,0.2,0,19.75,865,204.773
TILE_024,270,0.2,0.8,0.2,0,15.32,1010,238.364
TILE_025,270,0.2,0.8,0.2,0,14.11,1173,269.994
TILE_026,270,0.2,0.8,0.2,0,10.9,1352,304.26
TILE_027,270,0.2,0.8,0.2,0,8.11,1541,344.997
TILE_028,270,0.2,0.8,0.2,0,6.16,1732,374.058
TILE_029,270,0.2,0.8,0.2,0,15.78,1321,302.121
TILE_030,270,0.2,0.8,0.2,0,47.89,759,134.232
TILE_031,270,0.2,0.8,0.2,0,38.74,825,148.971
TILE_032,270,0.2,0.8,0.2,0,27.21,867,169.561
TILE_033,270,0.2,0.8,0.2,0,18.66,1034,198.227
TILE_034,270,0.2,0.8,0.2,0,15.29,1259,231.638
TILE_035,270,0.2,0.8,0.2,0,13.89,1347,268.557
TILE_036,270,0.2,0.8,0.2,0,9.75,1373,307.895
TILE_037,270,0.2,0.8,0.2,0,6.14,1493,348.357
TILE_038,270,0.2,0.8,0.2,0,4.71,1523,379.73
TILE_039,270,0.2,0.8,0.2,0,16.41,1128,302.286
TILE_040,270,0.2,0.8,0.2,0,45.07,843,132.232
TILE_041,270,0.2,0.8,0.2,0,37.18,1020,146.639
TILE_042,270,0.2,0.8,0.2,0,26.9,1056,170.775
TILE_043,270,0.2,0.8,0.2,0,18.9,1107,197.744
TILE_044,270,0.2,0.8,0.2,0,15.21,1328,232.545
TILE_045,270,0.2,0.8,0.2,0,13.1,1362,271.174
TILE_046,270,0.2,0.8,0.2,0,9.56,1380,309
TILE_047,270,0.2,0.8,0.2,0,5.56,1493,351.516
TILE_048,270,0.2,0.8,0.2,0,4.36,1523,379.754
TILE_049,270,0.2,0.8,0.2,0,15.62,1095,299.429
TILE_050,270,0.2,0.8,0.2,0,45.07,874,134.493
TILE_051,270,0.2,0.8,0.2,0,36.88,974,146.611
TILE_052,270,0.2,0.8,0.2,0,26.96,1015,172.409
TILE_053,270,0.2,0.8,0.2,0,19.26,1099,200.048
TILE_054,270,0.2,0.8,0.2,0,15.32,1301,233.823
TILE_055,270,0.2,0.8,0.2,0,13.1,1362,271.035
TILE_056,270,0.2,0.8,0.2,0,10.38,1380,308.673
TILE_057,270,0.2,0.8,0.2,0,6.16,1493,351.118
TILE_058,270,0.2,0.8,0.2,0,4.82,1523,380.242
TILE_059,270,0.2,0.8,0.2,0,15.29,1095,301.14
TILE_060,270,0.2,0.8,0.2,0,48.22,813,132.588
TILE_061,270,0.2,0.8,0.2,0,38.25,805,149.693
TILE_062,270,0.2,0.8,0.2,0,27.21,840,171.889
TILE_063,270,0.2,0.8,0.2,0,19.84,968,201.506
TILE_064,270,0.2,0.8,0.2,0,15.23,1234,232.602
TILE_065,270,0.2,0.8,0.2,0,13.07,1308,270.984
TILE_066,270,0.2,0.8,0.2,0,10.77,1357,311.265
TILE_067,270,0.2,0.8,0.2,0,6.49,1476,351.583
TILE_068,270,0.2,0.8,0.2,0,5.04,1516,380.175
TILE_069,270,0.2,0.8,0.2,0,15.7,1144,303.27
TILE_070,270,0.2,0.8,0.2,0,54.6,921,129.999
TILE_071,270,0.2,0.8,0.2,0,41.73,967,149.264
TILE_072,270,0.2,0.8,0.2,0,28.79,971,177.728
TILE_073,270,0.2,0.8,0.2,0,20.9,966,208.813
TILE_074,270,0.2,0.8,0.2,0,15.56,1165,241.719
TILE_075,270,0.2,0.8,0.2,0,13.53,1259,273.166
TILE_076,270,0.2,0.8,0.2,0,11.51,1426,306.803
TILE_077,270,0.2,0.8,0.2,0,9.75,1645,342.424
TILE_078,270,0.2,0.8,0.2,0,6.99,1747,371.227
TILE_079,270,0.2,0.8,0.2,0,16.05,1306,301.278
TILE_080,270,0.2,0.8,0.2,0,64.82,785,113.893
TILE_081,270,0.2,0.8,0.2,0,55.62,904,131.25
TILE_082,270,0.2,0.8,0.2,0,39.97,1051,164.874
TILE_083,270,0.2,0.8,0.2,0,27.95,1133,204.141
TILE_084,270,0.2,0.8,0.2,0,20.44,1397,236.266
TILE_085,270,0.2,0.8,0.2,0,16.33,1412,261.238
TILE_086,270,0.2,0.8,0.2,0,14.66,1371,280.777
TILE_087,270,0.2,0.8,0.2,0,13.07,1437,296.239
TILE_088,270,0.2,0.8,0.2,0,12.27,1572,322.771
TILE_089,270,0.2,0.8,0.2,0,20.05,1173,279.724
TILE_090,270,0.2,0.8,0.2,0,80.575,580,81.636
TILE_091,270,0.2,0.8,0.2,0,75.73,603,92.725
TILE_092,270,0.2,0.8,0.2,0,65.07,638,108.817
TILE_093,270,0.2,0.8,0.2,0,51.81,671,127.776
TILE_094,270,0.2,0.8,0.2,0,41.26,865,146.022
TILE_095,270,0.2,0.8,0.2,0,33.73,849,165.688
TILE_096,270,0.2,0.8,0.2,0,29.56,767,182.417
TILE_097,270,0.2,0.8,0.2,0,25.45,793,199.708
TILE_098,270,0.2,0.8,0.2,0,24.88,745,202.43
TILE_099,270,0.2,0.8,0.2,0,50.985,509.5,142.12
TILE_000,270,0.5,0.8,0.2,0,66.64,678.5,104.783
TILE_001,270,0.5,0.8,0.2,0,45.37,917,142.194
TILE_002,270,0.5,0.8,0.2,0,31.7,1119,184.448
TILE_003,270,0.5,0.8,0.2,0,25.04,1257,209.723
TILE_004,270,0.5,0.8,0.2,0,21.21,1326,225.421
TILE_005,270,0.5,0.8,0.2,0,18.44,1372,243.743
TILE_006,270,0.5,0.8,0.2,0,17.26,1411,262.379
TILE_007,270,0.5,0.8,0.2,0,16.9,1376,269.362
TILE_008,270,0.5,0.8,0.2,0,18.79,1185,243.063
TILE_009,270,0.5,0.8,0.2,0,41.795,699.5,156.614
TILE_010,270,0.5,0.8,0.2,0,36.03,1078,176.286
TILE_011,270,0.5,0.8,0.2,0,21.45,1233,218.566
TILE_012,270,0.5,0.8,0.2,0,14.36,1324,272.298
TILE_013,270,0.5,0.8,0.2,0,10.3,1458,314.071
TILE_014,270,0.5,0.8,0.2,0,5.78,1655,349.447
TILE_015,270,0.5,0.8,0.2,0,4.6,1733,373.606
TILE_016,270,0.5,0.8,0.2,0,3.78,1719,384.678
TILE_017,270,0.5,0.8,0.2,0,3.53,1802,397.101
TILE_018,270,0.5,0.8,0.2,0,3.75,2009,399.532
TILE_019,270,0.5,0.8,0.2,0,11.1,1539,335.599
TILE_020,270,0.5,0.8,0.2,0,26.96,1015,186.695
TILE_021,270,0.5,0.8,0.2,0,17.59,1098,219.599
TILE_022,270,0.5,0.8,0.2,0,14.16,1120,255.01
TILE_023,270,0.5,0.8,0.2,0,8.85,1110,291.114
TILE_024,270,0.5,0.8,0.2,0,4.88,1264,320.936
TILE_025,270,0.5,0.8,0.2,0,3.7,1444,353.224
TILE_026,270,0.5,0.8,0.2,0,3.04,1592,385.061
TILE_027,270,0.5,0.8,0.2,0,2.38,1795,415.792
TILE_028,270,0.5,0.8,0.2,0,1.95,1916,433.231
TILE_029,270,0.5,0.8,0.2,0,6.88,1464,352.449
TILE_030,270,0.5,0.8,0.2,0,26.14,871,177.928
TILE_031,270,0.5,0.8,0.2,0,17.67,892,199.654
TILE_032,270,0.5,0.8,0.2,0,14.79,896,227.137
TILE_033,270,0.5,0.8,0.2,0,11.56,1034,257.513
TILE_034,270,0.5,0.8,0.2,0,5.64,1259,290.164
TILE_035,270,0.5,0.8,0.2,0,4.08,1347,327.232
TILE_036,270,0.5,0.8,0.2,0,3.15,1373,363.385
TILE_037,270,0.5,0.8,0.2,0,1.89,1493,400.381
TILE_038,270,0.5,0.8,0.2,0,1.78,1570,425.52
TILE_039,270,0.5,0.8,0.2,0,6.16,1219,342.204
TILE_040,270,0.5,0.8,0.2,0,26.49,843,167.681
TILE_041,270,0.5,0.8,0.2,0,18.9,1020,186.346
TILE_042,270,0.5,0.8,0.2,0,15.07,1056,211.243
TILE_043,270,0.5,0.8,0.2,0,13.45,1107,241.437
TILE_044,270,0.5,0.8,0.2,0,8.16,1328,273.111
TILE_045,270,0.5,0.8,0.2,0,4.58,1362,310.72
TILE_046,270,0.5,0.8,0.2,0,3.23,1380,349.571
TILE_047,270,0.5,0.8,0.2,0,2.11,1493,388.886
TILE_048,270,0.5,0.8,0.2,0,1.81,1523,415.102
TILE_049,270,0.5,0.8,0.2,0,6.25,1095,332.646
TILE_050,270,0.5,0.8,0.2,0,28.77,874,159.641
TILE_051,270,0.5,0.8,0.2,0,20.55,974,175.732
TILE_052,270,0.5,0.8,0.2,0,15.67,1015,202.201
TILE_053,270,0.5,0.8,0.2,0,14.16,1099,232.817
TILE_054,270,0.5,0.8,0.2,0,10.93,1301,266.132
TILE_055,270,0.5,0.8,0.2,0,5.73,1362,302.861
TILE_056,270,0.5,0.8,0.2,0,3.67,1380,338.985
TILE_057,270,0.5,0.8,0.2,0,2.55,1493,379.816
TILE_058,270,0.5,0.8,0.2,0,1.86,1523,406.897
TILE_059,270,0.5,0.8,0.2,0,6.68,1095,324.998
TILE_060,270,0.5,0.8,0.2,0,30.96,813,155.852
TILE_061,270,0.5,0.8,0.2,0,24.68,805,173.246
TILE_062,270,0.5,0.8,0.2,0,17.32,840,197.696
TILE_063,270,0.5,0.8,0.2,0,14.93,968,225.377
TILE_064,270,0.5,0.8,0.2,0,12.14,1234,259.432
TILE_065,270,0.5,0.8,0.2,0,7.7,1308,299.141
TILE_066,270,0.5,0.8,0.2,0,4.08,1357,335.593
TILE_067,270,0.5,0.8,0.2,0,2.79,1476,375.757
TILE_068,270,0.5,0.8,0.2,0,2.14,1516,404.092
TILE_069,270,0.5,0.8,0.2,0,8.41,1144,323.19
TILE_070,270,0.5,0.8,0.2,0,37.07,921,148.851
TILE_071,270,0.5,0.8,0.2,0,28.36,967,168.498
TILE_072,270,0.5,0.8,0.2,0,20.11,971,198.453
TILE_073,270,0.5,0.8,0.2,0,15.1,966,229.032
TILE_074,270,0.5,0.8,0.2,0,13.21,1165,265.266
TILE_075,270,0.5,0.8,0.2,0,10.16,1259,294.735
TILE_076,270,0.5,0.8,0.2,0,6.14,1426,328.808
TILE_077,270,0.5,0.8,0.2,0,3.89,1645,362.187
TILE_078,270,0.5,0.8,0.2,0,3.29,1747,390.789
TILE_079,270,0.5,0.8,0.2,0,11.04,1306,320.692
TILE_080,270,0.5,0.8,0.2,0,51.23,785,130.674
TILE_081,270,0.5,0.8,0.2,0,39.64,904,148.158
TILE_082,270,0.5,0.8,0.2,0,28.63,1051,185.449
TILE_083,270,0.5,0.8,0.2,0,19.75,1133,222.47
TILE_084,270,0.5,0.8,0.2,0,15.78,1397,253.745
TILE_085,270,0.5,0.8,0.2,0,13.48,1412,281.142
TILE_086,270,0.5,0.8,0.2,0,11.64,1371,297.439
TILE_087,270,0.5,0.8,0.2,0,9.67,1437,312.414
TILE_088,270,0.5,0.8,0.2,0,8.19,1572,339.896
TILE_089,270,0.5,0.8,0.2,0,15.56,1173,295.095
TILE_090,270,0.5,0.8,0.2,0,71.81,580,98.022
TILE_091,270,0.5,0.8,0.2,0,61.92,603,108.047
TILE_092,270,0.5,0.8,0.2,0,48.99,638,124.44
TILE_093,270,0.5,0.8,0.2,0,37.21,671,144.919
TILE_094,270,0.5,0.8,0.2,0,31.26,865,164.914
TILE_095,270,0.5,0.8,0.2,0,23.95,849,183.592
TILE_096,270,0.5,0.8,0.2,0,21.07,767,198.713
TILE_097,270,0.5,0.8,0.2,0,20.11,793,213.177
TILE_098,270,0.5,0.8,0.2,0,19.97,745,218.704
TILE_099,270,0.5,0.8,0.2,0,39.465,509.5,156.55
TILE_000,270,0.8,0.8,0.2,0,24.96,1306,215.992
TILE_001,270,0.8,0.8,0.2,0,9.1,1734,322.26
TILE_002,270,0.8,0.8,0.2,0,5.53,1980,348.821
TILE_003,270,0.8,0.8,0.2,0,4.66,2097,364.542
TILE_004,270,0.8,0.8,0.2,0,4.14,2159,381.399
TILE_005,270,0.8,0.8,0.2,0,3.7,2209,398.595
TILE_006,270,0.8,0.8,0.2,0,3.32,2255,414.78
TILE_007,270,0.8,0.8,0.2,0,3.15,2247,428.69
TILE_008,270,0.8,0.8,0.2,0,3.32,2002,412.406
TILE_009,270,0.8,0.8,0.2,0,18.795,1279,253.912
TILE_010,270,0.8,0.8,0.2,0,14.99,1300,257.074
TILE_011,270,0.8,0.8,0.2,0,6.44,1460,312.521
TILE_012,270,0.8,0.8,0.2,0,3.56,1528,354.845
TILE_013,270,0.8,0.8,0.2,0,2.63,1732,389.951
TILE_014,270,0.8,0.8,0.2,0,1.75,1981,416.421
TILE_015,270,0.8,0.8,0.2,0,1.48,2071,440.98
TILE_016,270,0.8,0.8,0.2,0,1.42,2035,461.457
TILE_017,270,0.8,0.8,0.2,0,1.32,2056,480.651
TILE_018,270,0.8,0.8,0.2,0,1.34,2271,486.963
TILE_019,270,0.8,0.8,0.2,0,3.42,1808,409.866
TILE_020,270,0.8,0.8,0.2,0,14.9,1210,242.454
TILE_021,270,0.8,0.8,0.2,0,10.55,1318,277.364
TILE_022,270,0.8,0.8,0.2,0,4.63,1291,313.469
TILE_023,270,0.8,0.8,0.2,0,3.32,1374,344.356
TILE_024,270,0.8,0.8,0.2,0,2.05,1451,378.504
TILE_025,270,0.8,0.8,0.2,0,1.7,1625,406.221
TILE_026,270,0.8,0.8,0.2,0,1.42,1840,439.876
TILE_027,270,0.8,0.8,0.2,0,1.32,1982,473.525
TILE_028,270,0.8,0.8,0.2,0,1.26,2079,489.62
TILE_029,270,0.8,0.8,0.2,0,2.58,1657,404.969
TILE_030,270,0.8,0.8,0.2,0,15.23,991,218.752
TILE_031,270,0.8,0.8,0.2,0,13.23,993,243.585
TILE_032,270,0.8,0.8,0.2,0,7.01,957,270.326
TILE_033,270,0.8,0.8,0.2,0,4.14,1086,302.621
TILE_034,270,0.8,0.8,0.2,0,3.07,1259,332.666
TILE_035,270,0.8,0.8,0.2,0,1.95,1363,366.853
TILE_036,270,0.8,0.8,0.2,0,1.7,1421,406.77
TILE_037,270,0.8,0.8,0.2,0,1.42,1585,444.244
TILE_038,270,0.8,0.8,0.2,0,1.34,1696,467.749
TILE_039,270,0.8,0.8,0.2,0,2.88,1342,384.545
TILE_040,270,0.8,0.8,0.2,0,16.44,873,198.565
TILE_041,270,0.8,0.8,0.2,0,14.63,1020,217.255
TILE_042,270,0.8,0.8,0.2,0,11.64,1056,244.057
TILE_043,270,0.8,0.8,0.2,0,5.78,1107,271.93
TILE_044,270,0.8,0.8,0.2,0,3.84,1328,306.636
TILE_045,270,0.8,0.8,0.2,0,2.9,1362,342.473
TILE_046,270,0.8,0.8,0.2,0,1.78,1380,380.23
TILE_047,270,0.8,0.8,0.2,0,1.56,1493,417.442
TILE_048,270,0.8,0.8,0.2,0,1.42,1523,444.733
TILE_049,270,0.8,0.8,0.2,0,3.23,1135,362.393
TILE_050,270,0.8,0.8,0.2,0,18.47,874,184.349
TILE_051,270,0.8,0.8,0.2,0,15.12,974,202.282
TILE_052,270,0.8,0.8,0.2,0,13.75,1015,227.053
TILE_053,270,0.8,0.8,0.2,0,9.1,1099,258.561
TILE_054,270,0.8,0.8,0.2,0,4.82,1301,290.701
TILE_055,270,0.8,0.8,0.2,0,3.23,1362,327.842
TILE_056,270,0.8,0.8,0.2,0,1.97,1380,364.76
TILE_057,270,0.8,0.8,0.2,0,1.75,1493,404.179
TILE_058,270,0.8,0.8,0.2,0,1.56,1523,429.792
TILE_059,270,0.8,0.8,0.2,0,4.11,1095,351.036
TILE_060,270,0.8,0.8,0.2,0,22.16,813,176.566
TILE_061,270,0.8,0.8,0.2,0,16.88,805,192.648
TILE_062,270,0.8,0.8,0.2,0,14.63,840,216.969
TILE_063,270,0.8,0.8,0.2,0,12.3,968,246.19
TILE_064,270,0.8,0.8,0.2,0,6.58,1234,279.657
TILE_065,270,0.8,0.8,0.2,0,3.73,1308,315.277
TILE_066,270,0.8,0.8,0.2,0,2.58,1357,355.136
